full_text,id_str,created_at,username,user_id_str,lang,location,quote_count,reply_count,retweet_count,favorite_count,tweet_url,mentions,mention_count,source,target
Nggak gitu kak ngedrag/politisasi idol tertentu demi kepentingan politik pribadi yg ga boleh (e.g. kmrn saya liat di tl ada caleg Depok yg kampanye spanduknya bawa grup kpop tertentu) vs membahas politik indon dalam istilah kpop (yg terjadi akhir ini),1.74179771427348E+018,2024-01-01 12:25:10+00:00,millerurey,1.31343789126827E+018,in,Laniakea Supercluster - he/him,0,0,0,4,https://x.com/millerurey/status/1741797714273480788,,0,millerurey,
gue blokir ae lah yg ngomongin politik capek gue liatnya bikin pusing ‍,1.74180440346265E+018,2024-01-01 12:51:45+00:00,dioprstyo,231736323,in,404 Place Not Found,0,0,0,0,https://x.com/dioprstyo/status/1741804403462656001,,0,dioprstyo,
APAAN ANJG??? TOLONG JANGAN TAG TAG AKUN GUE BUAT BUZZER POLITIK BANGSATTTT,1.74180870662988E+018,2024-01-01 13:08:51+00:00,toramhanie,1.1020429124502E+018,in,♡ ㅠㅠ & 잊용 centric ♡,0,8,0,2,https://x.com/toramhanie/status/1741808706629886428,,0,toramhanie,
Pada dasarnya fokus saya pada kurun 10 tahun terakhir memang benar bahwa dgn sengaja rakyat miskin dan bodoh sengaja dilanggengkan oleh para penyelenggara negara. Hingga pada akhirnya saat ini tren menemukan pola pendidikan politik yg seharusnya.,1.74180935977947E+018,2024-01-01 13:11:27+00:00,kiplizkhan,123866382,in,kjokkenmoddinger,0,0,0,0,https://x.com/kiplizkhan/status/1741809359779479946,,0,kiplizkhan,
Mencampuradukan kpop dan politik aku block nih menganggu pemandangan saya yang isinya shinee dan my demon,1.74181090051932E+018,2024-01-01 13:17:34+00:00,adinary,137984084,in,,0,0,0,0,https://x.com/adinary/status/1741810900519321785,,0,adinary,
Anak gue lg seneng bgt nontonin video2 Australia Zoo milik keluarga almarhum Steve Irwin Setelah Steve wafat istrinya nerusin zoo &amp; tambah besar. Skrg sekeluarga ngurusin: si ibu (Terri) anak2 (Bindi &amp; Robert ) &amp; mantu Ini baru cocok dihandle dinasti jgn dinasti politik https://t.co/US3HCl6l0j,1.74181290386147E+018,2024-01-01 13:25:32+00:00,dondihananto,14168973,in,"jakarta, indonesia",0,0,1,0,https://x.com/dondihananto/status/1741812903861473418,,0,dondihananto,
#Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Internet Gratis Melihat Mahfud MD bersama srimulat membuat saya yakin bahwa politik bisa bersahabat.\'a0 ALIJUMAWA GP 4Presiden Ag51klktYw bersih kuatkanKPK Mahfud MD\,1.74181509392543E+018,2024-01-01 13:34:14+00:00,sunplusmoon,35768793,in,,0,0,0,0,https://x.com/sunplusmoon/status/1741815093925437739,,0,sunplusmoon,
#Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Internet Gratis Melihat Mahfud MD bersama srimulat membuat saya yakin bahwa politik bisa lebih akrab dengan rakyat.\'a0 andira62680 GP 4Presiden qqa6IcJ91h bersih kuatkanKPK Mahfud MD\,1.74182201654447E+018,2024-01-01 14:01:44+00:00,Eva68816428,1.28210269386411E+018,in,Palma de Mallorca ,0,0,0,0,https://x.com/Eva68816428/status/1741822016544477207,,0,Eva68816428,
Dunia saya dunia politik. Bukan dunia asbun2an.,1.7418251996818E+018,2024-01-01 14:14:23+00:00,TofaJubirAmin,1.73439915664992E+018,in,,0,4,1,17,https://x.com/TofaJubirAmin/status/1741825199681806565,,0,TofaJubirAmin,
setelah seharian nonton youtube adu gagasan dan visi capres pilihan buat pilpres 2024 sudah ditentukan dengan teknik eliminasi buat timsesnya kalian keren dan cerdas kembali melihat politik yg tokohnya menjadikan saya bisa berkata aku minimal secerdas dia ,1.7418332792493E+018,2024-01-01 14:46:30+00:00,rifkiizzati,3164362136,in,yogyakarta,0,0,0,0,https://x.com/rifkiizzati/status/1741833279249306000,,0,rifkiizzati,
Iyaa saya setuju. Ini bicara di luar politik yg disangkut pautkan ke paslon tertentu memang saya salut dengan para kpopers. Mereka selalu fokus ke isu HAM &amp; Lingkungan bahkan saya denger dari obrola pak Faisal Basri kalau anak kpopers ini hebat . Tetap berjuang para kpopers!!,1.7418370717557E+018,2024-01-01 15:01:34+00:00,Rt310799,1.24748914765835E+018,in,,0,0,0,0,https://x.com/Rt310799/status/1741837071755706405,,0,Rt310799,
Incident ini saya pikir jauh dari kepentingan politik melainkan banyak yang mengangkut dan mengangkat isu tersebut menjadi kepentingan politik karena eksistensinya di tahun politik. Di depan markas militer dalam mengendarai kendaraan sejak dulu ada aturannya.,1.74183928204905E+018,2024-01-01 15:10:21+00:00,alamteGarr,931942638,in,Indonesia,1,0,0,0,https://x.com/alamteGarr/status/1741839282049056953,,0,alamteGarr,
Gilss debat ama bapak masalah politik kek debat sama kpop fans yang fanatik abies. Ni bapak saya di jampe apa sama p** sih. Katanya jokowi 3 nga ngalah ngaleh ngamuk. Bapak saya juga gitu pas saya kasih fakta hmm.,1.74184042857457E+018,2024-01-01 15:14:54+00:00,sebelahnama,1.17647778355749E+018,in,,0,1,0,0,https://x.com/sebelahnama/status/1741840428574572678,,0,sebelahnama,
Saya menulis di @kumparan mengenai fenomena perang campaign politik secara masif di TikTok. Ada PR besar bagi para team capres untuk menang di platform ini. https://t.co/Kiy190Rg91,1.74184955649556E+018,2024-01-01 15:51:10+00:00,Farrrdhilsyah,860986562,in,"Jakarta Capital Region, Indone",0,0,1,1,https://x.com/Farrrdhilsyah/status/1741849556495569135,kumparan,1,Farrrdhilsyah,kumparan
@irasjafii Menurut saya tergantung lingkungan keluarga circle pergaulanya juga ada genz yang apatis dg urusan politik ada yg cuma ikut2an ada yg genz yg kritis punya idealis juga cerita pribadi aja anak saya masih sd aja mulai tetarik suka nanya2 politik ,1.74185435751007E+018,2024-01-01 16:10:15+00:00,QshareinaIfada,7.93418306598281E+017,in,"Kota Mataram, Nusa Tenggara Ba",2,0,6,113,https://x.com/QshareinaIfada/status/1741854357510070440,irasjafii,1,QshareinaIfada,irasjafii
Gue balik Twitter an pgn bikin otak gue tenang malah isinya ribut. Pliss kapan drama politik selesai gue males bgt liatnya di tl,1.74185659640442E+018,2024-01-01 16:19:09+00:00,brambokaru,1.45157651291473E+018,in,🇲🇨,0,1,0,0,https://x.com/brambokaru/status/1741856596404425041,,0,brambokaru,
Maaf saya tidak benci dengan Jokowi Gibran Kaesang Bobby&amp;Prabowo. Saya hanya tidak suka dengan Praktek Kolusi&amp;Nepotisme tidak suka dengan Politik Dinasti Tidak suka dgn kaum pengkhianat dan tidak ingin Negeri ini dipimpin oleh Pelanggar HAM berat @Dennysiregar7 @TemanGanjar2705 https://t.co/HKyS3M9aOc,1.74185747647848E+018,2024-01-01 16:22:39+00:00,Megatop99,278039207,in,Indonesia,0,2,0,4,https://x.com/Megatop99/status/1741857476478488615,"Dennysiregar7,TemanGanjar2705",2,Megatop99,Dennysiregar7
Bro tp jujur bukannya gmn gue ga tertarik bahas politik tp sumpah itu udah pake ai tapi masih jelek bangett i meann kesenjangan ekspresinya kelihatan. Ah gue ga mau banyak komen takut ditangkep ,1.74185778335048E+018,2024-01-01 16:23:52+00:00,taehyunits,1.32611601513929E+018,in,gue cewe 😭🫵,0,0,0,0,https://x.com/taehyunits/status/1741857783350485005,,0,taehyunits,
Teman-teman mungkin ada yang punya informasi/bacaan bagus (buku jurnal atau tulisan daring) tentang premanisme (selain buku Politik Jatah Preman) bolehkah saya minta sumbernya? Any help will be greatly appreciated,1.74185836591833E+018,2024-01-01 16:26:11+00:00,_juanramadhan,366499929,in,Tokyo-3,0,1,0,0,https://x.com/_juanramadhan/status/1741858365918331121,,0,_juanramadhan,
Selamat tahun baru 2024 untuk semua! Sepanjang 2023 saya belajar banyak. Menjadi Ketua BEM UI membuat saya ditempa dan diberkahi banyak. 2024 tahun politis. Sebagai manusia politik semoga saya mampu terus mengawal proses politik tahun ini agar tetap demokratis dan taat hukum.,1.74186528539161E+018,2024-01-01 16:53:40+00:00,namasayamelki,1.08364020531831E+018,in,"West Borneo, Indonesia",0,2,2,64,https://x.com/namasayamelki/status/1741865285391614144,,0,namasayamelki,
Saya positif thinking atas manuver besar Pak Jokowi yang itu keputusan politik yg beliau yakini agar pembangunan yg dia susun tetap berlanjut itu saya hormati. Tapi yg saya blm bisa terima kenapa Pak Jokowi menjatuhkan pilihannya pada Prabowo yg menurut saya penuh kontroversi..,1.74188292660909E+018,2024-01-01 18:03:46+00:00,iruv_veldy,1.42947270217204E+018,in,"Jakarta Selatan, DKI Jakarta",0,0,0,1,https://x.com/iruv_veldy/status/1741882926609097130,,0,iruv_veldy,
Siapapun yang berkuasa di 2024 ini saya selalu percaya bahwa mereka akan lakukan hal terbaik yang mereka bisa...terlebih mereka yang tidak punya beban politik. Tahun ini akan jadi salah satu yang terbaik dalam 15 tahun terakhir.,1.74188401857096E+018,2024-01-01 18:08:07+00:00,undrcvr_agent__,1.40410039697756E+018,in,Teras,0,1,0,0,https://x.com/undrcvr_agent__/status/1741884018570961166,,0,undrcvr_agent__,
Saya masih waras dan gamau ngatain yang beda politik dengan sebutan bodoh goblok bakal miskin kalau ga milih ini dan hal hal menakutkan lain secara anceman cuma ya saya ngetroll aja mau bales ngetroll ya silahkan siapapun jadi boleh tag saya non mutual ya saya blok.,1.74190177978331E+018,2024-01-01 19:18:41+00:00,saintwhose,1.60190188194026E+018,in,"Brighton, NY",0,0,1,4,https://x.com/saintwhose/status/1741901779783315481,,0,saintwhose,
Plissss ini kenapa politik masuk ke tl gue anjirr??!! Tiba2 bgt dan gue gaksukaaaaa. Plisss cara bersihinnya gimana biar tl gue isinya minju drakor film sama wattpad lagi jauh2 deh ah politik males banget warnya lebih gajelas daripada fanwar kpop,1.74191108735465E+018,2024-01-01 19:55:41+00:00,krystljungsj,1.27225720397869E+018,in,,0,0,0,0,https://x.com/krystljungsj/status/1741911087354658937,,0,krystljungsj,
#Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Uang Saku Posyandu Melihat Mahfud MD bersama srimulat membuat saya yakin bahwa politik bisa bersahabat.\'a0 ALIJUMAWA GP 4Presiden Ag51klktYw bersih kuatkanKPK Mahfud MD\,1.74191499873188E+018,2024-01-01 20:11:13+00:00,ChasidyParker,831505141,in,,0,0,0,0,https://x.com/ChasidyParker/status/1741914998731882934,,0,ChasidyParker,
#Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 sikat KKN Melihat Mahfud MD bersama srimulat membuat saya yakin bahwa politik bisa lebih akrab dengan rakyat.\'a0 andira62680 GP 4Presiden qqa6IcJ91h bersih kuatkanKPK Mahfud MD\,1.74192024294982E+018,2024-01-01 20:32:03+00:00,Nova_on_YT,8.20381391577759E+017,in,"Denver, CO",0,0,0,0,https://x.com/Nova_on_YT/status/1741920242949824993,,0,Nova_on_YT,
Secara saya pak prabowo ini akan lebih menarik jika melakukan safari dan lobi2 politik ke seantero negri bukan blusukan mpe kepayahan gt mlh jd trlihat aneh ja jadinya bukannya menarik tp mlh bikin geli... Tp ya Wealah namanya jg ikhtiyar ,1.74194837293491E+018,2024-01-01 22:23:50+00:00,Bagusmapan22,2424628716,in,Bumi bulat,0,0,0,0,https://x.com/Bagusmapan22/status/1741948372934910230,,0,Bagusmapan22,
Tl gue isinya: politik politik politik selingkuh selingkuh selingkuh Ini akun buat ngefangirl tolong kembalikan exo ku ,1.74194899096557E+018,2024-01-01 22:26:17+00:00,Lforloey_,1.47460594307363E+018,in,xiuland,0,3,0,1,https://x.com/Lforloey_/status/1741948990965575823,,0,Lforloey_,
saya angkat lagi BAPAK POLITIK IDENTITAS PENJUAL AGAMA si anis ya @Yurissa_Samosir https://t.co/JXbf5lmfdO,1.74196478099765E+018,2024-01-01 23:29:02+00:00,MasImamBukhori,936269756,in,,0,0,0,0,https://x.com/MasImamBukhori/status/1741964780997652581,Yurissa_Samosir,1,MasImamBukhori,Yurissa_Samosir
Pemilu sebentar lagi 14 Peb 2024 Pilpres 26 Jun 2024 Selamat mencari² memilah Calon Presiden dan Partai mana yg Janji Politiknya lebih realistis Selamat menentukan Pilihan! Buatlah Kontrak Politik yg jelas dg Mereka! Saya (?) tetap dg pilihan saya ️🅾️,1.74196722240552E+018,2024-01-01 23:38:44+00:00,NKA_10,615768994,in,,0,0,0,0,https://x.com/NKA_10/status/1741967222405521911,,0,NKA_10,
Fenomena Abah Online bubble tiktok Saya banyak ditanya wartawan Kata wartawan fenomena Abah Online lebih trending dari fenomena gemoy. Benarkah? Yg pasti lebih mengedukasi dan akrab. Politik santui dan santun tanpa marah-marah #abahonline #abahnasional #desakanies,1.74196798312647E+018,2024-01-01 23:41:46+00:00,MardaniAliSera,122020937,in,Jakarta to the World,6,19,331,1290,https://x.com/MardaniAliSera/status/1741967983126478942,,0,MardaniAliSera,
Kita jangan gini ya Bestie-bestie. Kiki ini beneran netral kalau dilihat dari postingannya. Kalau ngelihat fotho2 liburan alhamdulillah. Disholawati aja biar kita jg bisa liburan ke sana. Masak iya orang lagi liburan tagnya dikaitkan dgn politik! Asli gagal paham saya.,1.74197110132307E+018,2024-01-01 23:54:09+00:00,ImaginarySteady,2556873745,in,"Jakarta, Indonesia",0,0,0,0,https://x.com/ImaginarySteady/status/1741971101323076057,,0,ImaginarySteady,
GUE GA TAU APA YANG GUE TULIS DI UAS TEORI PERBANDINGAN POLITIK ENIH. kek tiap nomor gue cuma bisa menjawab setengah soal yang diminta. efek 1 soal mintanya banyak [banyak mw lu] ,1.7420010080779E+018,2024-01-02 01:52:59+00:00,zeynitsu,9.72832284507172E+017,in,"dazai, gojo, oikawa, kaito ‼️☆",0,1,0,0,https://x.com/zeynitsu/status/1742001008077906418,,0,zeynitsu,
Yang ngetwit politik gue block,1.7420072123679E+018,2024-01-02 02:17:39+00:00,yeolshvn,2530280755,in,wanghedi,0,1,0,0,https://x.com/yeolshvn/status/1742007212367900705,,0,yeolshvn,
rill sepupu gue semalam nanya lo aktif jg ya ngikutin politik pas gue nonton videonya aniesbubble wkwkwkwkw,1.74202215477298E+018,2024-01-02 03:17:01+00:00,renalcortex,1.01526613193685E+018,in,ravenclaw,0,0,0,0,https://x.com/renalcortex/status/1742022154772980078,,0,renalcortex,
tiap tahun politik tuh bikin gue mual. ya jalanan kotor sama muka org masyarakat mulai belaga paling pinter paling nasionalis paling tau indonesia ngejatohin paslon yang bukan dia pilih. mual bgt ngeliat org sok bener. asli.,1.74203262823528E+018,2024-01-02 03:58:38+00:00,cantsyatup,1.096659925005E+018,in,,0,0,0,0,https://x.com/cantsyatup/status/1742032628235280722,,0,cantsyatup,
Jaman kuliah gw termasuk aktif orgnisasi n tentu melek + ngikutin perpolitikan tp sejak kerja gue mulai jd apatis krn merasa bahas politik tuh gak fun aplg isinya buzer. Gue bahkan tdnya udah berniat mau golput wkwkw. Tp siapa sangka muncul kpopficsation buat bahas politik ,1.74204761369071E+018,2024-01-02 04:58:11+00:00,meimorable,1.55640401051688E+018,in,twiceland,0,1,0,0,https://x.com/meimorable/status/1742047613690716580,,0,meimorable,
gue pengen banget ngomongin politik TWT GIVE ME BACK CIRCLE.,1.74204921883828E+018,2024-01-02 05:04:34+00:00,hmsdauntlest,9.67596811463479E+017,in,,0,0,0,0,https://x.com/hmsdauntlest/status/1742049218838286709,,0,hmsdauntlest,
Gada angin gaada ujan tiba tiba temen gue nanyain politik ke gue. lah bang elu aja kgk paham apalgi gue,1.74205035825455E+018,2024-01-02 05:09:05+00:00,ndathvi,1.72028763693658E+018,in,💌,0,0,0,0,https://x.com/ndathvi/status/1742050358254559392,,0,ndathvi,
Suka ga suka bahasan politik itu penting buat nasib negara ini kedepannya. Gue pribadi gak suka bahas politik di sosmed bukan krna ga peduli tapi karna budaya ternak buzzer yg nyampah dan isinya war mulu. Bgitu ada yg make kultur fangirlingan kpop justru jd menyenangkan loh,1.74205902080929E+018,2024-01-02 05:43:31+00:00,uunforfun,1.54337932679174E+018,in,,0,1,0,0,https://x.com/uunforfun/status/1742059020809290134,,0,uunforfun,
Mff yhh klo akun gue suka rt tntg politik lg belajar biar g buta politik bgt,1.74206864841896E+018,2024-01-02 06:21:46+00:00,jih00niie,1.55561595100109E+018,in,jihoon ♡,0,0,0,0,https://x.com/jih00niie/status/1742068648418967809,,0,jih00niie,
Krn lg ditahun politik dikit lgi pemilu jd gue rasa wajar aja g sih ngomongin politik skrg2 ini? Mau itu akun kpopers atau akun personal atau akun lainnya psti ada masanya ngomongin politik,1.74206951929901E+018,2024-01-02 06:25:14+00:00,jih00niie,1.55561595100109E+018,in,jihoon ♡,0,0,0,0,https://x.com/jih00niie/status/1742069519299010947,,0,jih00niie,
Kalau bahas politik saya suka dengan teman saya yang anak Trisakti itu sama teman kantor yang orang Makassar. Menurut saya mereka wawasan luas.,1.74207437848406E+018,2024-01-02 06:44:32+00:00,KumisCapKucing,1.09626964902339E+018,in,Indië,0,0,0,0,https://x.com/KumisCapKucing/status/1742074378484060235,,0,KumisCapKucing,
Setuju gue juga gitu.. Buat otak gue yang gak pernah nyampe dengan istilah-istilah politik dan hukum gue jadi lebih mudah paham karena ternyata bahasa gue ya bahasa kpopan anjir BUT STILL gue masih bingung pilih siapa,1.74208078053132E+018,2024-01-02 07:09:59+00:00,_Aliieef,9.67630368743411E+017,in,❦,0,0,0,0,https://x.com/_Aliieef/status/1742080780531323249,,0,_Aliieef,
Mnrt saya menarik lihat Kpoper bahas politik. Tentu saya gak akan nimbrung. Gak paham sama bahasanya Menjadi menarik krn bahas politik memang seharusnya bisa pakai gaya bahasa apapun. Gak harus kaku kayak orang mau disidang.,1.74208478646074E+018,2024-01-02 07:25:54+00:00,ke2nai,468193684,in,,0,1,0,0,https://x.com/ke2nai/status/1742084786460749869,,0,ke2nai,
not riize related. selama mendekati musim pilpres ada banyak akun yang gue block yang lewat teel mau akun kpop atau apapun kalau bahas politik gue langsung block. gue buka akun ini tuh pengen liat update riize aja. kecuali kalau bahas gak bakalan lah gue block.,1.74211965519051E+018,2024-01-02 09:44:27+00:00,luvinanton,1.54315995759996E+018,in, 🧋🪨🐸🎸🫧💂‍♂️🦕,0,0,0,0,https://x.com/luvinanton/status/1742119655190511885,,0,luvinanton,
Gue dari kemaren males banget politik di kpop in kek cringe banget ,1.7421371905099E+018,2024-01-02 10:54:08+00:00,injunienuna,9.93069799562399E+017,in,Indonesia,0,0,0,0,https://x.com/injunienuna/status/1742137190509903978,,0,injunienuna,
Kalo lo tanya kenapa gue benci banget sama politik dinasti jawabannya karena gue warga Banten dan ngerasain kalo politik dinasti tuh anjing banget sih,1.74216237053182E+018,2024-01-02 12:34:11+00:00,Bubblecoconut1,1.15006556434733E+018,in,I don't sell anything,0,0,0,1,https://x.com/Bubblecoconut1/status/1742162370531824113,,0,Bubblecoconut1,
Sumpah perkara politik ini gue masih gedek aja sama temen SMA gue pas gue lagi update I love Indonesia but tapi thumbnail nya pak jokowi lagi salaman sama pihak Singapore trs di bales nya kek ngejelekin presiden habis itu gue jelasin eh malah ngejek Gibran ngomong SGIE ,1.74216935480715E+018,2024-01-02 13:01:56+00:00,Eva__Deviana,135456255,in,Bekasi,0,0,0,0,https://x.com/Eva__Deviana/status/1742169354807157224,,0,Eva__Deviana,
Awalnya sering baca orang yg 'kampanye' ke keluarga sendiri gue ngga niat bgt tapi emang ngomong tipis2 sih pas nonton tv ttg politik Ehhh emak gue skrg jadi lebih pro ke yg gue kampanyein tanpa sengaja wkwkwk tidak menyangka diomongin trs paslonnya ,1.74217864834463E+018,2024-01-02 13:38:52+00:00,sunnxrain,3161665898,in,,0,0,0,0,https://x.com/sunnxrain/status/1742178648344637628,,0,sunnxrain,
Entah udah berapa muted words muted acc bahkan blocked acc di list gue terkait politik. Capek bgt liat huru hara 5 taunan gini kaya udahan kek????,1.74220112077936E+018,2024-01-02 15:08:10+00:00,alvinyaaw,133188243,in,,0,0,0,0,https://x.com/alvinyaaw/status/1742201120779366508,,0,alvinyaaw,
@tukangmikwir Mbaknya mau kalo saya kirimin imajinasi politik saya yang BL?,1.74220387492318E+018,2024-01-02 15:19:07+00:00,Cosmicmilktea,9.92045247877136E+017,in,,0,1,0,0,https://x.com/Cosmicmilktea/status/1742203874923180148,tukangmikwir,1,Cosmicmilktea,tukangmikwir
